Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 [758] ros::SubscriptionCallbackHelper::SubscriptionCallbackHelper() [327] boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()>::~function() [1018] std::_Vector_base<std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >, std::allocator<std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > > > >::_Vector_base()
 [759] ros::SubscriptionCallbackHelper::~SubscriptionCallbackHelper() [430] boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()>::operator=(boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [1019] std::_Vector_base<std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >, std::allocator<std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > > > >::~_Vector_base()
 [850] ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>::SubscriptionCallbackHelperT(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<sensor_msgs::LaserScan_<std::allocator<void> > > ()> const&) [943] boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()>::function(boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [238] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
 [851] ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void>::~SubscriptionCallbackHelperT() [944] boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()>::function<ros::DefaultMessageCreator<std_msgs::String_<std::allocator<void> > > >(ros::DefaultMessageCreator<std_msgs::String_<std::allocator<void> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<ros::DefaultMessageCreator<std_msgs::String_<std::allocator<void> > > >::value>::value, int>::type) [383] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl()
 [852] ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>::SubscriptionCallbackHelperT(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&, boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()> const&) [805] boost::function<boost::shared_ptr<std_msgs::String_<std::allocator<void> > > ()>::~function() [251] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&)
 [853] ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void>::~SubscriptionCallbackHelperT() [945] boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>::function(boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)> const&) [237] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
 [854] ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::SubscriptionCallbackHelperT(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [946] boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>::function<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, sensor_msgs::LaserScan_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, sensor_msgs::LaserScan_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, sensor_msgs::LaserScan_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >::value>::value, int>::type) [221] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long)
 [855] ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::~SubscriptionCallbackHelperT() [806] boost::function<void (sensor_msgs::LaserScan_<std::allocator<void> >)>::~function() [240] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long)
 [856] ros::Rate::~Rate()    [947] boost::function<void (std_msgs::String_<std::allocator<void> >)>::function(boost::function<void (std_msgs::String_<std::allocator<void> >)> const&) [201] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
 [293] ros::Time::Time()     [948] boost::function<void (std_msgs::String_<std::allocator<void> >)>::function<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, std_msgs::String_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, std_msgs::String_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, std_msgs::String_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >::value>::value, int>::type) [252] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&)
 [227] ros::Time::~Time()    [807] boost::function<void (std_msgs::String_<std::allocator<void> >)>::~function() [385] std::_Vector_base<float, std::allocator<float> >::_Vector_base()
 [797] ros::Duration::~Duration() [949] boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::function(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)> const&) [234] std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
 [295] ros::TimeBase<ros::Time, ros::Duration>::TimeBase() [950] boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::function<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::value>::value, int>::type) [824] std::unary_function<sensor_msgs::LaserScan_<std::allocator<void> >, void>::unary_function()
 [226] ros::TimeBase<ros::Time, ros::Duration>::~TimeBase() [808] boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::~function() [825] std::unary_function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>, void>::unary_function()
 [760] ros::Publisher::Publisher() [696] boost::function<void (ros::SingleSubscriberPublisher const&)>::function() [826] std::unary_function<std_msgs::String_<std::allocator<void> >, void>::unary_function()
 [142] ros::Publisher::operator=(ros::Publisher const&) [733] boost::function<void (ros::SingleSubscriberPublisher const&)>::function(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [678] std::unary_function<ros::SingleSubscriberPublisher const&, void>::unary_function()
 [632] Robot::defaultPos(Object*) [679] boost::function<void (ros::SingleSubscriberPublisher const&)>::~function() [710] std::unary_function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::unary_function()
 [857] Robot::prepRecord()   [734] boost::function<void (ros::SingleSubscriberPublisher const&)>::operator=(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [827] std::string* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*)
 [110] Robot::prepWindow()   [712] boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::function(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&) [245] float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [103] Robot::showWindow()   [951] boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::function<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >::value>::value, int>::type) [303] float* std::__uninitialized_copy<true>::__uninit_copy<float*, float*>(float*, float*, float*)
   [2] Robot::followHuman(cv::Mat, bool) [705] boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::~function() [23] void std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
 [166] Robot::getLastTime()  [586] geometry_msgs::Twist_<std::allocator<void> > const* boost::addressof<geometry_msgs::Twist_<std::allocator<void> > const>(geometry_msgs::Twist_<std::allocator<void> > const&) [724] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map()
 [120] Robot::reduceSpeed(Object*, int) [648] std_msgs::String_<std::allocator<void> > const* boost::addressof<std_msgs::String_<std::allocator<void> > const>(std_msgs::String_<std::allocator<void> > const&) [725] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map()
 [492] Robot::setLastTime(double) [952] ros::DefaultMessageCreator<sensor_msgs::LaserScan_<std::allocator<void> > >* boost::addressof<ros::DefaultMessageCreator<sensor_msgs::LaserScan_<std::allocator<void> > > >(ros::DefaultMessageCreator<sensor_msgs::LaserScan_<std::allocator<void> > >&) [780] std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator=(std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > > const&)
 [165] Robot::getLastTheta() [953] ros::DefaultMessageCreator<nav_msgs::Odometry_<std::allocator<void> > >* boost::addressof<ros::DefaultMessageCreator<nav_msgs::Odometry_<std::allocator<void> > > >(ros::DefaultMessageCreator<nav_msgs::Odometry_<std::allocator<void> > >&) [667] std::pair<std::string const, std::string>::~pair()
 [275] Robot::localToWorld(Pose, Pose*) [954] ros::DefaultMessageCreator<std_msgs::String_<std::allocator<void> > >* boost::addressof<ros::DefaultMessageCreator<std_msgs::String_<std::allocator<void> > > >(ros::DefaultMessageCreator<std_msgs::String_<std::allocator<void> > >&) [569] std::vector<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::vector()
 [415] Robot::odomCallback(boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&) [560] boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >* boost::addressof<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >&) [570] std::vector<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::~vector()
 [631] Robot::pLinearSpeed(Object*) [649] boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(std_msgs::String_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<std_msgs::String_<std::allocator<void> > const> > >* boost::addressof<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(std_msgs::String_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<std_msgs::String_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(std_msgs::String_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<std_msgs::String_<std::allocator<void> > const> > >&) [188] std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >::~vector()
 [532] Robot::setLastTheta(double) [955] boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, sensor_msgs::LaserScan_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >* boost::addressof<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, sensor_msgs::LaserScan_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, sensor_msgs::LaserScan_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >&) [551] std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >::vector()
 [122] Robot::calcHumanPose(int, Object*, Object*) [956] boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, std_msgs::String_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >* boost::addressof<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, std_msgs::String_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, std_msgs::String_<std::allocator<void> > >, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >&) [571] std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >::~vector()
   [4] Robot::laserCallback(sensor_msgs::LaserScan_<std::allocator<void> >) [957] boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >* boost::addressof<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >&) [46] std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >::operator[](unsigned long)
